location,AccHalfAng__DEG,RCR,CR,r_a__m,rr_g,rr_ut,rt_g,rgap,length__m,beta__DEG,T_in__K,intensity__Wh__m2,datetime__now
INDIANAPOLIS INTL AP,79.8698936346546,0.750009954832123,1.08373036831759,0.0499999999999659,1.52572228680818,0.200000001917758,0.799999874716116,2.10594443905063e-05,2,28.7012799627594,400,580394.620085478,736078.12361537
PHOENIX SKY HARBOR INTL AP,79.9998473795519,0.750028100929098,1.06117330336397,0.0499999999997727,1.40000939484312,0.200000389577635,0.799931844067805,1.80527402629579e-06,2,30.1036540774878,400,991474.361566807,736078.119740729
ATLANTA HARTSFIELD INTL AP,79.9330421183177,0.750009990708622,1.069988934482,0.0437674607617768,1.4500913588472,0.201126440442052,0.799998982670062,2.00892109691156e-06,2,27.8724517277045,400,683918.354886207,736078.118816493
LOS ANGELES INTL ARPT,79.9996907424774,0.544101430795863,1.04440201587577,0.0499998883768642,1.40020270834284,0.300230031807324,0.799629331225651,4.16814848082088e-06,2,27.8935022924943,400,771142.796954948,736078.116142176
ATLANTA HARTSFIELD INTL AP,79.9330421109338,0.750009069091781,1.06998880786421,0.04376745962052,1.45009112743612,0.201126424455337,0.799998982670518,2.00892063566275e-06,2,27.8724682718053,400,683914.676166064,736078.11544022
INDIANAPOLIS INTL AP,79.9998863615512,0.749616480514019,1.08278921190049,0.0499999983007637,1.52263621849202,0.383319679078955,0.799999788270292,3.52055808219231e-05,2,29.0482812431635,400,580308.074416428,736078.114774479
PHOENIX SKY HARBOR INTL AP,79.999847378555,0.749888433004634,1.06164082122819,0.0499999999997746,1.40282967693102,0.200000370047081,0.799931843611258,1.80447237434209e-06,2,30.1089038828735,400,991345.586788841,736078.113605891
PHOENIX SKY HARBOR INTL AP,79.9998472796857,0.750009994878705,1.06117160853535,0.0499991919026326,1.40000991315862,0.200793897073119,0.799999127762226,1.18247422584698e-10,1.5,30.2679127258561,400,961419.39700151,736078.105645891
PHOENIX SKY HARBOR INTL AP,79.9995801217835,0.749262944125521,1.06112281619939,0.0499991962743021,1.40007757117269,0.200710280835122,0.799999143935596,2.35684632046836e-08,1.5,30.2738743786691,400,961309.647639564,736078.098134792
INDIANAPOLIS INTL AP,70.1211914979941,0.74993137357025,1.15774278730884,0.0498425186997701,1.70171625252482,0.200000433700179,0.799997504691933,2.55688902424403e-06,1.5,32.2417645915272,500,302430.760768054,736078.09076772
ATLANTA HARTSFIELD INTL AP,59.6621213265443,0.500302253092765,1.15929928412862,0.0499837585283729,1.69987024975928,0.200098265251258,0.799188096804683,0.00046033824521954,1.5,28.7937150136968,500,380408.542412656,736078.086784005
PHOENIX SKY HARBOR INTL AP,60.9531752115662,0.750008108345628,1.22604719049245,0.0499999994791724,1.69969858516302,0.200000002008596,0.799999994134056,1.82265294095745e-05,1.5,31.5211648058674,500,611360.831105755,736078.086449097
LOS ANGELES INTL ARPT,59.7156628170283,0.567960630106004,1.22168522383818,0.0428456556272949,1.83562993173882,0.22820831425695,0.503147307011748,0.100866927705768,1.5,30.0533606458303,500,382879.006372247,736078.081027604
INDIANAPOLIS INTL AP,58.9965612024666,0.741267007529194,1.27341665689342,0.0498396903620617,1.83534284175821,0.200000450504796,0.799997407405296,1.13224041670848e-06,1.5,32.1869428491927,500,294756.558002331,736078.081018762
LOS ANGELES INTL ARPT,59.7156628170283,0.567960630106004,1.22168522383818,0.0428456556272949,1.83562993173882,0.22820831425695,0.503147307011748,0.100866927705768,1.5,30.0533606458303,500,382879.006372247,736078.079552222
PHOENIX SKY HARBOR INTL AP,63.4284063426702,0.754414252143825,1.20699052992622,0.0403041087582829,1.70664114497133,0.200010940040973,0.799995358463315,0.00107062397888092,1.5,25.8422955203374,500,555108.981598467,736078.078807766
ATLANTA HARTSFIELD INTL AP,59.9470491243033,0.522008615159699,1.22744034184259,0.0446362216479483,1.98894563601378,0.234421264097658,0.798390325354548,0.100009988769094,1.5,31.228097262012,500,332520.833410944,736078.077782141
INDIANAPOLIS INTL AP,72.0187095246288,0.750009963327315,1.14718664968287,0.0499989948464109,1.70013611180577,0.399443810175156,0.7999989701072,9.94880544318097e-06,1.5,29.0735199106077,450,408083.395771697,736078.023082245
LOS ANGELES INTL ARPT,68.9993825730709,0.730276251922994,1.15997751362035,0.0499999993449065,1.7012004267531,0.399999424484307,0.799999810827481,7.91352940305648e-08,1.5,28.6297818910993,450,563380.814382633,736078.021141065
ATLANTA HARTSFIELD INTL AP,74.9721110136405,0.75001530054598,1.13355385659944,0.0499999999975604,1.69998458882351,0.200203840890393,0.79999996214383,4.05449527522004e-06,1.5,28.3443529387405,450,506038.657284935,736078.020253576
PHOENIX SKY HARBOR INTL AP,74.840593567003,0.749990071525427,1.11682394271795,0.0499999347443772,1.6120945856142,0.203058990902989,0.799999545793858,0.000266316338538027,1.5,30.5011682139304,450,753610.680625216,736078.018007107
INDIANAPOLIS INTL AP,69.9678266630476,0.727439258411382,1.15316985853976,0.0499992656029902,1.69821593655485,0.2058984586021,0.799999134382391,8.21568796052263e-07,1.5,31.4730379702091,450,406195.624869237,736078.012041771
LOS ANGELES INTL ARPT,64.6100247244639,0.500246392182995,1.1184678191663,0.0499999987757547,1.61958388397041,0.399999777593593,0.799999790265918,5.42810801678583e-08,1.5,27.3436571297302,450,556830.894737648,736078.011712558
ATLANTA HARTSFIELD INTL AP,70.115395922872,0.745634562399728,1.15693955383241,0.0499999995484511,1.70204815489003,0.246143210036983,0.799999506336595,1.45368570900457e-06,1.5,28.0186501948646,450,502046.47602568,736078.011332789
PHOENIX SKY HARBOR INTL AP,71.1168623034895,0.71495476875396,1.1262828913838,0.0427364078430336,1.60335614143459,0.220502285820287,0.79999617406554,2.6053204042572e-06,1.5,30.4208468054478,450,719372.513262869,736078.010731343
LOS ANGELES INTL ARPT,47.0399095474558,0.502623286832457,1.28372211550951,0.0499987637894022,1.72759966815447,0.399948872095028,0.530284447018918,6.84106241261709e-05,1,28.8180953217601,500,319597.091876093,736078.001474213
INDIANAPOLIS INTL AP,50.9992939242257,0.999998660241799,1.47601338940182,0.049999996523295,1.73519812715031,0.200000062257932,0.799999107906462,0.000680748372159147,1,34.0952410673036,500,238099.36224545,736078.001265937
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,0,400,779429.134498625,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,5,400,817363.202524735,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,10,400,849019.672984186,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,15,400,874252.072597381,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,20,400,892141.63424309,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,25,400,903010.848829535,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30,400,907091.500407973,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,35,400,903629.863982119,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,40,400,892918.267488394,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,45,400,875048.949489889,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,50,400,849446.799417408,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,55,400,817029.423370005,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,60,400,778620.244347917,736081.319533669
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.1,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,907083.006832109,736081.319143345
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.2,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,907084.571075088,736081.319143345
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.3,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,907084.571075085,736081.319143345
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.4,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,907084.571075088,736081.319143345
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.2,4.05078260661902e-09,1,30.6889396217109,400,894521.793220603,736081.319034653
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.3,4.05078260661902e-09,1,30.6889396217109,400,896287.774479225,736081.319034653
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.4,4.05078260661902e-09,1,30.6889396217109,400,898049.39846677,736081.319034653
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.5,4.05078260661902e-09,1,30.6889396217109,400,899823.105396551,736081.319034653
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.6,4.05078260661902e-09,1,30.6889396217109,400,902249.021074369,736081.319034653
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.7,4.05078260661902e-09,1,30.6889396217109,400,904666.664251735,736081.319034653
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.0499999920413508,1.39999967430111,0.200005811468347,0.8,4.05078260661902e-09,1,30.6889396217109,400,907084.572072088,736081.319034653
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738057,1.01849229608719,0.0499999920413508,1.1,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,825569.682529582,736081.318845417
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.03039005685359,0.0499999920413508,1.2,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,866772.431299249,736081.318845417
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738059,1.04490135434917,0.0499999920413508,1.3,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,892137.880552851,736081.318845417
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738057,1.06116695532962,0.0499999920413508,1.4,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,907084.607148333,736081.318845417
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.07870828985973,0.0499999920413508,1.5,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,902002.89365957,736081.318845417
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738057,1.09722087966742,0.0499999920413508,1.6,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,891334.455517815,736081.318845417
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738059,1.11649633138982,0.0499999920413508,1.7,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,876483.828463167,736081.318845417
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.13638502483661,0.0499999920413508,1.8,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,853407.870345367,736081.318845417
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.15677576037432,0.0499999920413508,1.9,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,827699.662909028,736081.318845417
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738059,1.17758366948459,0.0499999920413508,2,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,799815.706806499,736081.318845417
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738057,1.06116690007468,0.01,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,779656.899610456,736081.318574745
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738057,1.06116690007468,0.02,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,824850.914179649,736081.318574745
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738059,1.06116690007468,0.03,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,859390.728810259,736081.318574745
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738057,1.06116690007468,0.04,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,886063.428927261,736081.318574745
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738059,1.06116690007468,0.05,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,907084.062606703,736081.318574745
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738059,1.06116690007468,0.06,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,923935.261542227,736081.318574745
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.07,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,937521.09260243,736081.318574745
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738057,1.06116690007468,0.08,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,948599.809698883,736081.318574745
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738058,1.06116690007468,0.09,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,957778.251775714,736081.318574745
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.749978183738059,1.06116690007468,0.1,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,965286.839197186,736081.318574745
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0,1,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,884429.619923196,736081.318308067
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.0999999999999996,1.00815582391608,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,888304.96186134,736081.318308067
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.199999999999999,1.01631164783216,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,892136.093941586,736081.318308067
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.300000000000001,1.02446747174823,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,895893.155499745,736081.318308067
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.4,1.03262329566431,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,899570.133204635,736081.318308067
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.5,1.04077911958039,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,903197.336652665,736081.318308067
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.6,1.04893494349647,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,904776.571560457,736081.318308067
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.699999999999999,1.05709076741255,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,906323.965098591,736081.318308067
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.799999999999999,1.06524659132862,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,900716.301708966,736081.318308067
PHOENIX SKY HARBOR INTL AP,79.9999985207504,0.9,1.0734024152447,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,888044.033596092,736081.318308067
PHOENIX SKY HARBOR INTL AP,79.9999985207504,1,1.08155823916078,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,875437.14408928,736081.318308067
PHOENIX SKY HARBOR INTL AP,10,0.749978183738058,4.85025416221942,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,280190.243213237,736081.318012431
PHOENIX SKY HARBOR INTL AP,15,0.749978183738058,3.33643287771827,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,342097.289497645,736081.318012431
PHOENIX SKY HARBOR INTL AP,20,0.749978183738058,2.58562098873335,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,394169.600500187,736081.318012431
PHOENIX SKY HARBOR INTL AP,25,0.749978183738058,2.14019561147316,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,527915.994531753,736081.318012431
PHOENIX SKY HARBOR INTL AP,30,0.749978183738058,1.84766574370191,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,584263.613410537,736081.318012431
PHOENIX SKY HARBOR INTL AP,35,0.749978183738058,1.6427254091813,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,613965.177099306,736081.318012431
PHOENIX SKY HARBOR INTL AP,40,0.749978183738058,1.49276817864054,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,713169.90419691,736081.318012431
PHOENIX SKY HARBOR INTL AP,45,0.749978183738058,1.37972667127625,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,749097.22038746,736081.318012431
PHOENIX SKY HARBOR INTL AP,50,0.749978183738058,1.29280983058073,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,761361.427071434,736081.318012431
PHOENIX SKY HARBOR INTL AP,55,0.749978183738058,1.22520337051582,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,817227.487477327,736081.318012431
PHOENIX SKY HARBOR INTL AP,60,0.749978183738058,1.17242196783858,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,842047.87869158,736081.318012431
PHOENIX SKY HARBOR INTL AP,65,0.749978183738059,1.13142433221283,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,855575.870149997,736081.318012431
PHOENIX SKY HARBOR INTL AP,70,0.749978183738058,1.10011039421831,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,884350.535184224,736081.318012431
PHOENIX SKY HARBOR INTL AP,75,0.749978183738058,1.07702316768965,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,901337.362421001,736081.318012431
PHOENIX SKY HARBOR INTL AP,80,0.749978183738059,1.06116689638204,0.0499999920413508,1.39999967430111,0.200005811468347,0.799999958855184,4.05078260661902e-09,1,30.6889396217109,400,907084.572123182,736081.318012431
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.1,0.2,0.1,1,18.45,500,221151.195202463,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.2,0.2,0.1,1,18.45,500,199623.71347669,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.3,0.2,0.1,1,18.45,500,199623.713476692,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.1,0.2,0.1,1.5,18.45,500,305608.059589511,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.2,0.2,0.1,1.5,18.45,500,301809.712837401,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.3,0.2,0.1,1.5,18.45,500,277603.310503244,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.1,0.2,0.1,2,18.45,500,357183.195367225,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.2,0.2,0.1,2,18.45,500,354275.27163582,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.3,0.2,0.1,2,18.45,500,351010.327582298,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.1,0.2,0.1,1,18.45,500,249256.13922008,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.2,0.2,0.1,1,18.45,500,220060.453523102,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.3,0.2,0.1,1,18.45,500,220060.453523104,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.1,0.2,0.1,1.5,18.45,500,338871.970705431,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.2,0.2,0.1,1.5,18.45,500,332894.783179205,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.3,0.2,0.1,1.5,18.45,500,301182.050975155,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.1,0.2,0.1,2,18.45,500,392906.779187667,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.2,0.2,0.1,2,18.45,500,388378.893450484,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.3,0.2,0.1,2,18.45,500,383339.409598333,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.1,0.2,0.1,1,18.45,500,274794.835292713,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.2,0.2,0.1,1,18.45,500,238671.631583695,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.3,0.2,0.1,1,18.45,500,238671.631583693,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.1,0.2,0.1,1.5,18.45,500,368350.396355296,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.2,0.2,0.1,1.5,18.45,500,360155.844885518,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.3,0.2,0.1,1.5,18.45,500,322120.020765432,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.1,0.2,0.1,2,18.45,500,424257.697901241,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.2,0.2,0.1,2,18.45,500,418079.85978858,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.3,0.2,0.1,2,18.45,500,411241.048319678,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.1,0.2,0.1,1,33.45,500,234388.616897159,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.2,0.2,0.1,1,33.45,500,211570.971210832,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.3,0.2,0.1,1,33.45,500,211570.971210832,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.1,0.2,0.1,1.5,33.45,500,322224.647126043,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.2,0.2,0.1,1.5,33.45,500,318221.278033026,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.3,0.2,0.1,1.5,33.45,500,292728.501284052,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.1,0.2,0.1,2,33.45,500,376588.839036197,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.2,0.2,0.1,2,33.45,500,373524.403751886,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.3,0.2,0.1,2,33.45,500,370083.673189527,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.1,0.2,0.1,1,33.45,500,263754.72848988,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.2,0.2,0.1,1,33.45,500,232857.666130624,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.3,0.2,0.1,1,33.45,500,232857.666130624,736077.138460903
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.1,0.2,0.1,1.5,33.45,500,357318.277498994,736077.138460903
